mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0829312801361084,0.002976018704133447,0.00020017623901367188,0.00040035247802734376,gbtree,0.6,1,10,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.18753933906555176,0.012257834090441363,0.0002052783966064453,0.0004105567932128906,gbtree,0.6,1,10,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.34720630645751954,0.008626681758000184,0.0,0.0,gbtree,0.6,1,10,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.06340513229370118,0.006747956682639199,0.0,0.0,gbtree,0.6,1.5,2,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.14858269691467285,0.0019759371171674477,0.00020012855529785156,0.0004002571105957031,gbtree,0.6,1.5,2,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.2871681213378906,0.018941830650349194,0.0,0.0,gbtree,0.6,1.5,2,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.07003617286682129,0.00672035889626025,0.0,0.0,gbtree,0.6,1.5,2,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.15226950645446777,0.004693656699292568,0.00019979476928710938,0.00039958953857421875,gbtree,0.6,1.5,2,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.2845638275146484,0.011403294556002015,0.0004096031188964844,0.0005018904426275828,gbtree,0.6,1.5,2,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.06376891136169434,0.005005458335397856,0.00019936561584472657,0.0003987312316894531,gbtree,0.6,1.5,2,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
