Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel
15,0,7,8,23,108819.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,091301,S,091301,F
14,1,9,5,19,7.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,020602,S,140102,S
14,1,3,11,25,210434.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,100000-999999,066701,U,066701,S
12,3,4,8,20,4.31516,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,102001,U,121601,S
13,2,7,6,19,16.7924,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,106601,U,009101,U
13,2,6,7,20,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,025802,U,125101,S
14,1,9,5,19,200.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,092902,F,054702,S
15,0,6,9,24,8000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,004501,S,004501,F
15,0,5,10,25,100000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,002101,F,002101,S
11,4,3,8,19,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,055902,U,102702,U
14,1,4,10,24,1129830.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,1000000+,125101,U,125101,S
15,0,4,11,26,43232.6,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,10000-99999,003601,U,003601,S
11,4,3,8,19,1.18851,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,115902,U,007502,U
15,0,6,9,24,5000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,1000-9999,088201,S,088201,U
11,4,4,7,18,3.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,002101,S,002101,U
14,1,7,7,21,800.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,100-999,021701,S,021701,U
15,0,9,6,21,3379.78,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,124901,S,124901,F
15,0,8,7,22,1757730.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,1000000+,083401,U,083401,S
14,1,4,10,24,3887740.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,1000000+,100701,U,100701,S
15,0,7,8,23,90000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,024101,F,024101,S
13,2,8,5,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,095802,S,099901,S
11,4,4,7,18,8.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,078401,U,024602,U
15,0,8,7,22,168720.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,020701,S,020701,F
11,4,7,4,15,1.03215,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,0-99,122902,S,064601,S
15,0,7,8,23,100000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,103201,F,103201,S
15,0,6,9,24,120798.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,121601,S,121601,F
12,3,5,7,19,1.59059,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,023002,S,064302,U
15,0,6,9,24,12806.3,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,135501,S,135501,F
14,1,3,11,25,500000000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,1000000+,028701,S,028701,U
15,0,8,7,22,910592.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,131901,S,131901,F
14,1,6,8,22,11015600.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,1000000+,053001,U,053001,S
15,0,6,9,24,11972.6,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,10000-99999,149701,S,149701,F
11,4,4,7,18,9.43852,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,053001,S,006102,U
15,0,4,11,26,900000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-7,7:743,100000-999999,117301,S,117301,F
15,0,8,7,22,100000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,020701,F,020701,S
15,0,8,7,22,96663.3,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,123601,S,123601,F
13,2,6,7,20,80.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,118901,S,118901,U
15,0,5,10,25,10000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,10000-99999,078401,U,078401,S
14,1,4,10,24,1000000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,1000000+,038701,S,038701,U
12,3,5,7,19,6.63513,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,130602,U,087502,U
15,0,7,8,23,6000000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,096101,S,096101,F
13,2,4,9,22,5.32357,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,001002,U,133202,U
15,0,6,9,24,20000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,061901,S,061901,F
13,2,7,6,19,9.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,137402,S,140102,S
14,1,6,8,22,2000000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,1000000+,124001,U,124001,S
12,3,6,6,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,084802,S,053501,U
13,2,7,6,19,10.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,012702,U,059702,U
15,0,3,12,27,200000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,149201,F,149201,S
10,5,4,6,16,2.9928,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,147901,U,147901,S
15,0,8,7,22,298787.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-15,15:735,100000-999999,077601,S,077601,F
15,0,8,7,22,114780.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,009001,S,009001,F
15,0,11,4,19,2.507,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-60,60:690,0-99,042602,S,069901,S
15,0,5,10,25,911870.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,082101,S,082101,F
14,1,3,11,25,10000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,10000-99999,000901,S,000901,U
13,2,4,9,22,12756.5,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,10000-99999,090301,U,090301,S
15,0,4,11,26,3000000000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,1000000+,085201,S,085201,U
13,2,8,5,18,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,133602,U,123202,U
14,1,7,7,21,6.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,026501,F,038702,S
12,3,3,9,21,15.2864,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-30,30:720,0-99,133301,U,133301,S
11,4,5,6,17,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,092201,U,079802,S
13,2,4,9,22,80.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-97,97:653,0-99,075801,S,147301,S
9,6,3,6,15,1.68821,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,0-99,001202,S,148101,U
14,1,3,11,25,547542.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,100000-999999,124901,U,124901,S
14,1,2,12,26,100000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,100000-999999,084101,S,084101,U
13,2,4,9,22,100.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,100-999,013601,S,107202,S
13,2,7,6,19,1.61907,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,136502,U,144102,S
12,3,6,6,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,110001,S,147101,U
13,2,6,7,20,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,055202,S,121601,S
15,0,6,9,24,74746.4,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,014301,S,014301,F
13,2,6,7,20,6.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,121202,U,010502,S
14,1,4,10,24,600000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,100000-999999,125101,U,125101,S
11,4,6,5,16,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,091702,U,007102,S
12,3,5,7,19,50.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,103301,U,051602,S
15,0,9,6,21,377.654,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,100-999,102801,U,102801,S
10,5,4,6,16,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,072202,S,107802,U
13,2,6,7,20,10.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,017902,S,081602,S
11,4,4,7,18,5.78256,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,115001,U,049101,S
15,0,10,5,20,37196.9,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,093001,S,093001,F
13,2,5,8,21,1.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,079102,S,126201,F
13,2,8,5,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-60,60:690,0-99,138601,S,030802,U
12,3,7,5,17,1.69421,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,057302,S,084901,S
15,0,6,9,24,61173.6,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-30,30:720,10000-99999,146501,S,146501,F
13,2,6,7,20,4.35547,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,105102,S,073402,U
15,0,10,5,20,277.506,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,100-999,032701,S,032701,F
12,3,5,7,19,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,052302,U,065102,S
14,1,9,5,19,1.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,0-99,050501,S,136302,S
15,0,8,7,22,100000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,100000-999999,102001,S,102001,F
11,4,4,7,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,006302,S,011002,S
12,3,7,5,17,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,092802,U,051302,S
12,3,7,5,17,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,012402,S,110001,U
12,3,3,9,21,705.353,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,100-999,001501,U,001501,S
15,0,4,11,26,846297.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-7,7:743,100000-999999,117301,S,117301,F
11,4,5,6,17,1.93082,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,113501,S,136001,U
15,0,7,8,23,3323.57,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,142501,S,142501,F
15,0,5,10,25,200000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,012101,F,012101,S
15,0,8,7,22,7000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,092301,S,092301,F
13,2,3,10,23,23142800.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,1000000+,019501,U,019501,S
15,0,6,9,24,100000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-15,15:735,100000-999999,077601,S,077601,U
15,0,10,5,20,2000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,013701,S,013701,F
13,2,4,9,22,600000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-60,60:690,100000-999999,119301,S,119301,U
10,5,2,8,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,045402,U,058002,U
13,2,9,4,17,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,141202,S,098402,S
14,1,4,10,24,4.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,008202,F,074502,S
12,3,5,7,19,1.52153,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,109802,S,012102,S
13,2,7,6,19,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-60,60:690,0-99,112401,S,103402,S
10,5,6,4,14,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,010702,U,070402,S
15,0,5,10,25,1166400.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,1000000+,063601,U,063601,S
12,3,6,6,18,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,021701,S,065702,U
12,3,5,7,19,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,041302,U,036402,S
15,0,3,12,27,200000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,081801,F,081801,S
13,2,6,7,20,4.65837,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-60,60:690,0-99,106201,U,054102,S
15,0,8,7,22,7000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,137801,S,137801,F
12,3,4,8,20,20.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,059602,S,009502,S
10,5,3,7,17,1.88745,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,117802,S,149101,U
11,4,3,8,19,363.665,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,100-999,061801,U,061801,S
12,3,7,5,17,2.8647,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,140401,S,025101,U
15,0,8,7,22,90000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,110001,S,110001,F
15,0,11,4,19,2000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,088301,F,088301,S
12,3,4,8,20,7.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,009802,S,022001,S
13,2,5,8,21,3.90961,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,134402,U,059302,U
13,2,5,8,21,6.05933,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,090601,U,009101,S
11,4,2,9,20,7.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,011102,S,095501,U
14,1,4,10,24,175297.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,100000-999999,115001,U,115001,S
12,3,5,7,19,6.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,031602,S,003502,S
15,0,9,6,21,284556.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,038701,S,038701,F
12,3,8,4,16,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,043201,U,053001,U
15,0,4,11,26,80000000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,1000000+,103201,U,103201,S
15,0,7,8,23,200000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,025201,S,025201,F
15,0,9,6,21,28550.7,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,053201,S,053201,F
15,0,6,9,24,1000000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,027401,S,027401,F
11,4,3,8,19,50.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-97,97:653,0-99,050502,S,064601,S
15,0,11,4,19,90.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,148501,S,148501,F
14,1,8,6,20,3000.0,True,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-30,30:720,1000-9999,018101,U,018101,S
12,3,5,7,19,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,123702,S,033902,U
11,4,5,6,17,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,084302,S,107301,U
12,3,3,9,21,4135.55,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,1000-9999,117602,U,097401,U
15,0,4,11,26,119387000.0,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,1000000+,105801,U,105801,S
15,0,7,8,23,7000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,014001,F,014001,S
11,4,4,7,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,095802,S,148501,S
13,2,7,6,19,1.00522,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,024701,S,056902,S
13,2,4,9,22,36620.8,True,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,10000-99999,006701,U,006701,S
15,0,8,7,22,2890870.0,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,109301,S,109301,F
12,3,6,6,18,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,131502,U,098402,S
15,0,9,6,21,14366.8,True,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,119401,S,119401,F
14,1,6,8,22,100.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,100-999,043601,S,085402,U
